codigo_inep,nome_escola,codigo_ibge,latitude,longitude,tem_rampa,tem_banheiro_pcd,acesso_total
25118382,INSTITUTO RISQUE E RABISQUE,2513703,-7.127977,-34.9826,False,False,False
25118412,CENTRO EDUCACIONAL CASINHA FELIZ,2513703,-7.123701,-34.9564,False,True,True
25119079,EMEIF PROF PAULO FREIRE,2513703,-7.16170992,-34.98340576,False,False,False
25119176,INSTITUTO SANTA ROSA MISTICA,2513703,-7.12205,-34.95541,False,True,False
25119184,CENTRO DE ENSINO FORMANDO CIDADAOS,2513703,-7.12709,-34.98235,False,False,False
25119206,ESCOLA NOSSO RECANTO,2513703,-7.136876,-34.984,True,False,False
25120727,ESCOLINHA ELAINE CRISTINA,2513703,-7.126808,-34.97908,False,False,False
25120786,INSTITUTO EVANGELICO EMANUEL,2513703,-7.132893,-34.97908,False,False,False
25121707,CENTRAL DO SABER,2513703,-7.123386,-34.97855,False,False,False
25121839,CENTRO EDUCACIONAL CRIANCA INTELIGENTE,2513703,-7.151606,-34.96072,True,False,False
25121863,INSTITUTO EDUCACIONAL DOM PEDRO II,2513703,-7.152316,-34.96718,False,False,False
25122380,CIEI MARIA ANUNCIADA DE SANTANA,2513703,-7.250832855,-34.98402117,False,False,False
25122940,CIEI LEONOR DE MELO GOMES,2513703,-7.159985849,-34.98093135,False,False,False
25122983,INSTITUTO EDUCACIONAL RECANTO DO APRENDER,2513703,-7.160724,-34.97892,True,True,True
25123092,EMEF EMILIA CAVALCANTE DE MORAIS NETA,2513703,-6.973601365,-34.97708632,True,True,False
25123106,EMEF ODILON RIBEIRO COUTINHO,2513703,-7.152555622,-34.97097664,True,True,False
25124102,EMEF DEPUTADO EGIDIO MADRUGA,2513703,-7.159457,-34.98225,True,True,False
25125613,ESCOLA JESUS DE NAZARE,2513703,-7.148172,-34.96725,True,True,False
25125940,ESCOLA NOSSA SENHORA APARECIDA,2513703,-7.137907,-34.98699,True,True,True
25126792,EDUCANDARIO VIVA A VIDA,2513703,-7.139474,-34.98453,False,False,False
25128418,ECI HELITON SANTANA,2513703,-7.1631794,-34.9755017,True,True,False
25128590,IFPB - CAMPUS SANTA RITA,2513703,-7.147141516,-34.99964562,True,True,True
25153218,EEEF ODILON RIBEIRO COUTINHO,2513703,-7.13353358,-35.00963796,False,False,False
25155806,CENTRO EDUCACIONAL DA MONICA,2513703,-7.123867,-34.96947,True,False,False
25162802,CENTRO DE EDUCACAO PRIMEIRA VITORIA,2513703,-7.159107,-34.97706,False,False,False
25236806,CONSTRUIR SISTEMA DE ENSINO,2513703,-7.126743,-34.9884,False,False,False
25252941,EMEIF PADRE ANTONIO VIEIRA,2513703,-7.16173018,-34.98337336,False,False,False
25253930,EMEF PROFESSOR TARCISIO DE MIRANDA BURITY,2513703,-7.240410126,-35.02254431,False,True,False
25254944,EMEF PROFESSOR GIBSON MAUL DE ANDRADE,2513703,-7.057357407,-34.95148698,False,False,False
25277928,CIEI PREFEITO ANTONIO JOAQUIM DE MORAIS,2513703,-7.078915662,-34.96092626,True,False,False
25278932,CIEI LOURDES SEREJO,2513703,-7.163550127,-34.95353862,False,False,False
25278940,CIEI ENOQUE CHAVES,2513703,-7.129308333,-34.98400833,False,False,False
25278959,CIEI DONA CREUZA,2513703,-7.128431629,-34.95644982,True,False,False
25279939,CIEI DONA RITA,2513703,-6.991114598,-34.87547259,False,False,False
25309927,INSTITUTO EDUCACIONAL MONTE HOREBE,2513703,-7.158008,-34.97884,True,False,False
25099957,EEEFM DE FORTE VELHO,2513703,-6.988149374,-34.87453868,False,False,False
25099981,EMEIF PADRE PIRES FERREIRA,2513703,-7.051654905,-34.90247539,False,False,False
25118218,CENTRO SOCIAL ELIASAFE,2513703,-7.149403,-34.96855,True,False,True
25022270,EMEF COLEGIO SANTA TEREZINHA,2513802,-7.085309587,-37.44762353,True,True,True
25022288,CMEI REGINA MARIA DA CONCEICAO,2513802,-7.085592099,-37.44186399,True,False,False
25022296,ECI PROFESSOR JOAO NOBERTO,2513802,-7.08317341,-37.4424818,False,False,False
25022393,EMEF ANTONIO CARNEIRO BASTOS,2513802,-7.141266251,-37.44546728,True,False,False
25022520,EMEF MANOEL RODRIGUES DE AMORIM,2513802,-7.018651958,-37.41729202,True,False,False
25022563,EMEF POLONORDESTE TAMANDUA,2513802,-7.02331699,-37.38926779,False,False,False
25022636,EMEF PORFIRIO HIGINO DA COSTA,2513802,-7.064007819,-37.49635675,False,False,False
25105752,EMEF URTIGA DE BAIXO,2513802,-7.084510415,-37.36032215,False,False,False
25128949,EMEIF PEDRO SOARES DE ALMEIDA,2513802,-7.083628387,-37.43931153,True,False,False
25188801,INSTITUTO EDUCACIONAL ANGELO FILHO,2513802,-7.0852597,-37.4419198,True,False,True
25053701,CRECHE MUNICIPAL BRANCA DE NEVE,2513851,-7.2224863,-36.6322956,False,False,False
25054023,ECIT PROFESSORA NEIR ALVES PORTO,2513851,-7.219785,-36.631975,True,True,False
25111086,EMEIEF FENELON MEDEIROS,2513851,-7.2216829,-36.6316788,True,True,True
25133071,CRECHE MUNICIPAL ALVENTINA MATIAS DE MEDEIROS,2513851,-7.214531667,-36.63179667,True,True,True
25003828,CEMO JUNIOR CENTRO DE ESTUD MODERNOS,2513901,-6.483937,-37.44835,True,True,True
25003844,EEEM JOAO SILVEIRA GUIMARAES,2513901,-6.501197219,-37.46010125,False,False,False
25003852,EEEIF FAUSTO MEIRA,2513901,-6.486545485,-37.45032703,False,False,False
25003887,EMEIEF MILTON LUCIO DA SILVA,2513901,-6.487640119,-37.45257346,True,True,True
25003909,EMEIEF AFONSO MANOEL DA SILVA,2513901,-6.50608,-37.447515,True,True,True
25003950,EMEIEF ELIZA MARIA DE MORAIS,2513901,-6.4830021,-37.4354821,True,False,True
25003984,EMEIEF DR JARQUES LUCIO DA SILVA,2513901,-6.492275186,-37.45107134,True,True,True
25004034,EMEIEF JOAO DANTAS DA COSTA,2513901,-6.4031384,-37.4531671,True,False,True
25004050,EMEIEF JOSE CASSIMIRO DA SILVA,2513901,-6.451446,-37.47648,False,False,False
25004093,EMEIEF JOVENTINO PEREIRA,2513901,-6.458018641,-37.4244453,True,True,True
25004115,EMEIEF MANOEL CANDIDO DOS SANTOS,2513901,-6.4897932,-37.4770069,True,False,True
25004123,EMEIEF MANOEL CESARIO DE ARAUJO,2513901,-6.4686027,-37.415585,True,False,True
25004131,EMEIEF MANOEL MIGUEL DE ARAUJO,2513901,-6.46855155,-37.43157486,True,False,True
25004158,EMEIEF MARIA DE LOURDES ELIAS DANTAS,2513901,-6.437753127,-37.39070563,True,True,True
25004174,EMEIEF MARIA DULCE DOS SANTOS,2513901,-6.49210837,-37.45046742,True,True,True
25004182,EMEIEF MARTINIANO MOREIRA DANTAS,2513901,-6.4307597,-37.4093042,True,True,True
25004204,EMEIEF OLGA RODRIGUES DA SILVA,2513901,-6.4111368,-37.4730091,True,False,True
25004212,EMEIEF PORFIRIA VIEIRA DOS SANTOS,2513901,-6.49717795,-37.44411365,True,True,True
25004239,EMEIEF SAMUEL DE OLIVEIRA RAMALHO,2513901,-6.500247843,-37.45171322,True,True,False
25004271,EMEIEF MARIA TEREZA DE JESUS,2513901,-6.4414871,-37.5862627,True,False,True
25004336,EMEIEF ANDRE PEDRO DA SILVA,2513901,-6.46758186,-37.44666517,True,True,False
25004360,EMEIEF JOSE DINIZ,2513901,-6.4897932,-37.4770069,True,True,True
25109804,CLID - COLEGIO LIDERANCA LTDA,2513901,-6.487446,-37.44723,True,True,True
25110845,ESCOLA MENINO JESUS,2513901,-6.491979,-37.45409,False,False,False
25111752,CRECHE MUNICIPAL ANA PAULINA DA SILVA,2513901,-6.4666315,-37.4459529,True,False,True
25116614,ESC DO ENS FUND PHABLO DANTAS FONSECA SOUZA LTDA,2513901,-6.484797,-37.45074,True,True,True
25123548,ESCOLA INFANTIL NOSSA SENHORA DE FATIMA,2513901,-6.4952303,-37.451298,False,False,False
25124900,CRECHE MUNICIPAL MARIA DAS GRACAS SOARES DE QUEIROZ,2513901,-6.5005572,-37.452402,True,True,True
25124986,EMEIEF ANTONIO CANDIDO DOS SANTOS,2513901,-6.491233,-37.4457326,False,True,True
25126652,CRECHE MUNICIPAL AMBROZINA PAULINA DOS SANTOS,2513901,-6.4984556,-37.4594364,True,False,True
25129287,ECIT DE SAO BENTO,2513901,-6.4497026,-37.4502468,True,True,False
25130188,CENTRO EDUCACIONAL INFANTIL RAIO DE LUZ,2513901,-6.4962937,-37.4514411,False,False,True
25132318,EMEIEF RAMIRO ARTUR DE OLIVEIRA,2513901,-6.51346089,-37.44359159,True,True,True
25016105,ECI DEPUTADO LEVI OLIMPIO FERREIRA,2513927,-6.889438621,-37.7278873,True,True,True
25016350,ESC MUL FRANCISCO CLEMENTINO DE ALMEIDA,2513927,-6.8271971,-37.7153602,False,False,False
25016571,EMEF JOAQUINA CASSIMIRA DA CONCEICAO,2513927,-6.8905264,-37.7238485,True,True,False
25111370,ESPACO EDUCACIONAL INFANTIL SATURNINA MARIA DE ANDRADE,2513927,-6.8920567,-37.7260117,False,False,False
25053493,ECIT FRANCISCO DEODATO DO NASCIMENTO,2513943,-7.63172587,-36.43669387,False,False,False
25053647,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO MARTINS DOS SANTOS,2513943,-7.630842,-36.43045,True,True,True
25128574,ESCOLA MUNICIPAL DE ENSINO INFANTIL DAMIAO DE OLIVEIRA BRITO,2513943,-7.630780379,-36.43533896,True,True,False
25016164,ECIT CICERO SEVERO LOPES,2513968,-6.8182929,-37.9426299,True,True,True
25016580,EMEF JOSE FERNANDES DE SOUSA,2513968,-6.7542392,-37.9078992,False,False,False
25016687,EMEF MARIA MARQUES DE ASSIS,2513968,-6.8145657,-37.9399879,False,True,True
25016814,EMEF MIGUEL RODRIGUES DE ALMEIDA,2513968,-6.7851407,-38.0097799,True,False,False
25016903,EMEF JOAO DANTAS DE OLIVEIRA,2513968,-6.7954274,-37.9352682,True,True,False
25110730,CRECHE MUNICIPAL FERNANDA OHARA QUEIROGA NOBREGA,2513968,-6.8171314,-37.9413415,True,True,True
25122169,EMEF JOSE ANTONIO SARMENTO NETO,2513968,-6.7695532,-38.0147703,True,False,False
25017985,CRECHE MAE ZOIA,2513984,-6.629691963,-38.06794074,True,True,True
25019457,EMEF QUITERIA LUGUINHO DE SOUSA,2513984,-6.6652321,-38.0318773,False,False,False
25019570,CRECHE SILVANA FERREIRA SUCUPIRA,2513984,-6.6197432,-38.0958059,True,True,True
25019597,ECI DORGIVAL SILVEIRA,2513984,-6.6177716,-38.0967284,True,True,False
25019651,EMEF JOAO LOPES DA SILVA,2513984,-6.633348339,-38.07225375,True,True,True
25019716,EMEF DR FRANCISCO DE SALES G DE OLIVEIRA,2513984,-6.6206619,-38.0953918,True,True,True
25054155,EEEF SEVERINO MEDEIROS RAMOS,2514008,-7.30308045,-36.38888392,True,True,False
25054163,EMEF DEPUTADO TERTULIANO BRITO,2514008,-7.39171845,-36.5316512,True,False,False
25054180,ECIT JORNALISTA JOSE LEAL RAMOS,2514008,-7.38862,-36.5374345,True,True,True
25054295,EMEIEF CONSTANTINO DE FARIAS CASTRO,2514008,-7.39982587,-36.42956652,True,False,False
25054341,EMEF ETELVINA MARIA BATISTA,2514008,-7.30233894,-36.38677825,True,False,True
25054406,EMEIEF HILDA MARIA DE SOUSA BRITO,2514008,-7.478235119,-36.53672158,True,False,False
25054414,EMEF NOSSA SENHORA DOS MILAGRES,2514008,-7.390322015,-36.53095236,True,False,False
25107178,CRECHE NOSSA SENHORA DOS MILAGRES,2514008,-7.3901559,-36.5304937,True,False,True
25204807,CRECHE ROSANGELA DE FATIMA MEDEIROS,2514008,-7.30158457,-36.38628271,True,False,True
25047116,ECI MARIO OLIVEIRA CHAVES,2514107,-8.078738333,-36.85007,False,False,False
25047183,ESC MUL MANOEL JOSE DO NASCIMENTO,2514107,-8.080608004,-36.84830423,False,False,False
25047248,ESC MUL PEDRO BEZERRA FILHO,2514107,-7.9950423,-36.6537853,False,True,True
25047400,ESC MUL ISABEL ELIAS BARBOSA,2514107,-8.080639376,-36.84829856,False,False,False
25047426,ESC MUN ANA FERREIRA ARAGAO,2514107,-8.0799346,-36.8488477,True,True,True
25047434,ESC MUN JOSE ALEXANDRE DE SOUZA,2514107,-8.080572541,-36.84834788,False,False,False
25047442,ESC MUL SEMEAO MONTEIRO DA COSTA,2514107,-8.0801951,-36.8484971,True,True,False
25101462,ESC MUL ADAO LEOPOLDINO DOS SANTOS,2514107,-8.080641985,-36.84835154,False,False,False
25123521,CRECHE MUL CLAUDINA BEZERRA CAVALCANTE,2514107,-8.0807979,-36.84808,False,False,False
25127624,CENTRO EDUCACIONAL AGUA AZUL ESCOLA DO CAMPO,2514107,-8.0806429,-36.8406016,True,False,False
25047361,ESC MUN MANOEL FERREIRA DA SILVA,2514107,-8.080635322,-36.84832599,True,True,True
25017438,ECI ANTONIO GREGORIO DE LACERDA,2514206,-6.9456014,-38.1644366,True,True,False
25154400,EMEF MARIA MARQUES FORMIGA DE SOUSA,2514206,-6.94220575,-38.16731821,True,True,False
25032518,ECI OTAVIANO L DA SILVA,2514305,-7.252280996,-38.29835359,False,False,False
25032569,E M E F ANTONIA MARIA DE JESUS,2514305,-7.25086126,-38.30202631,False,False,False
25032577,ESC MUL ANTONIO PEREIRA DA SILVA,2514305,-7.2880575,-38.3286466,False,False,False
25032607,EMPG ANTONIO MOREIRA DOS SANTOS,2514305,-7.31200602,-38.38884835,False,False,True
25032623,ESC MUL DE 1 GR JOSE ANTONIO DO NASCIMENTO,2514305,-7.27097102,-38.36066755,False,False,False
25032666,ESC MUL JOSE PEREIRA FILHO,2514305,-7.24862947,-38.30126632,False,False,False
25032674,EMEIF MARIANO TOMAZ,2514305,-7.2516132,-38.2995099,True,True,False
25101755,EMEIF ISABEL LOPES,2514305,-7.24929501,-38.30132561,False,False,False
25124048,CRECHE SAO JOSE,2514305,-7.2517179,-38.2988216,True,False,True
25130390,ESCOLA MUNICIPAL AMELINA ALVES LEITE,2514305,-7.24905199,-38.29944964,True,True,False
25022652,ECIT JOSE AMERICO DE ALMEIDA,2514404,-6.8482407,-37.3255449,True,False,False
25022806,EMEIF MARIANA NOBREGA DE SOUSA,2514404,-6.841707,-37.39401,True,True,True
25022890,EMEF TENENTE TITICO GOMES,2514404,-6.846823333,-37.326025,True,True,True
25104225,INSTITUTO EDUCACIONAL CRIANCA FELIZ,2514404,-6.84585238,-37.3237905,False,False,False
25089242,ECIEEFM JOCELYN VELLOSO BORGES,2514453,-7.2483879,-35.3773474,True,True,False
25089331,EMEIFM ANISIO PEREIRA BORGES,2514453,-7.19725661,-35.32277109,True,False,True
25089382,EMEF PROFª MARIA CAXIAS DE LIMA,2514453,-7.2501387,-35.379602,True,True,False
25089412,EMEIF JOSE FRANCISCO DA COSTA,2514453,-7.251307815,-35.34022355,True,False,False
25089439,EMEIF JOAO BENJAMIN DE ARAUJO,2514453,-7.237814921,-35.36723902,True,False,True
25116134,EMEIF JOSE BATISTA DE CARVALHO,2514453,-7.251391503,-35.29472029,True,True,False
25123041,EMEI PARAISO DO SABER,2514453,-7.24767156,-35.38222111,False,False,False
25010565,ECIT PREFEITO JOAQUIM LACERDA LEITE,2514503,-7.115701667,-38.49783667,True,True,False
25010670,EEEF BAIRRO SANTO ANTONIO,2514503,-7.117330008,-38.49523117,False,False,False
25010727,EEEF SANTA MARIA GORETE,2514503,-7.120421195,-38.49785388,False,False,False
25011189,EMEIF JOSE PEREIRA SOBRINHO,2514503,-7.122019,-38.46793,False,False,False
25011480,EMEIF FRANCISCO EMERSON DE LUCENA,2514503,-7.125935,-38.49509,True,True,True
25011669,EEEM SAO JOSE,2514503,-7.12020624,-38.50198812,True,False,True
25011863,EMEIF CAPITULINA MARIA DE JESUS,2514503,-7.08959,-38.4194,True,False,False
25011944,EMEIF MARIA FRANCA DE JESUS,2514503,-7.033792,-38.51731,False,False,False
25011960,EMEIF SINVAL LACERDA DE OLIVEIRA,2514503,-7.060642,-38.52351,True,False,True
25012010,EMEIF ANTONIO PEDROSA,2514503,-7.005036,-38.42278,True,False,True
25012070,EMEIF ANTONIO LACERDA NETO,2514503,-7.121348,-38.49946,True,True,True
25106546,ESC NOSSA SENHORA DA CONCEICAO LTDA,2514503,-7.118813,-38.49782,True,True,False
25116177,EMEIF UMBELINA CAVALCANTE SOBRAL,2514503,-7.118027,-38.49413,True,True,True
25116185,EMEIF ERNANE AIRES SATYRO,2514503,-7.043838,-38.54693,True,True,True
25117530,EMEIF JOAQUIM PEREIRA LIMA,2514503,-7.112351667,-38.642815,True,True,True
25117769,EEIF GRAO DE MOSTARDA LTDA,2514503,-7.119685,-38.49651,True,True,True
25118633,EMEIF MESTRE CAZUZA,2514503,-7.180845,-38.6146,False,False,False
25123238,EMEIF CLEMIDIA PEREIRA DE NEGREIROS,2514503,-7.041488,-38.48772,True,True,True
25130668,INSTITUTO EDUCACIONAL LIMA INACIO,2514503,-7.120479415,-38.4967173,True,True,True
25036416,ESCOLA MUNICIPAL LAGE DA ONCA,2514552,-7.7063861,-38.1170892,False,False,False
25036831,ESCOLA MUNICIPAL JOAQUIM JOVINO DE LIMA,2514552,-7.7940894,-38.0728742,True,True,True
25036980,ESCOLA MUNICIPAL JOAQUIM ANTAS FLORENTINO,2514552,-7.7866493,-38.1067833,True,True,True
25037137,ECI DEPUTADO NOMINANDO MUNIZ DINIZ,2514552,-7.742468021,-38.0988995,False,True,True
25037145,ESCOLA MUNICIPAL ALZIRA MOURA MAGALHAES,2514552,-7.747848333,-38.09949667,True,True,True
25037170,ESCOLA MUNICIPAL SEBASTIAO FRANCISCO DOS SANTOS,2514552,-7.75830817,-38.08928429,True,True,True
25023179,EMEF SENADOR HUMBERTO LUCENA,2514602,-7.1617612,-37.3097766,True,True,True
25023187,ECI MARIA DE LOURDES MEIRA,2514602,-7.1611921,-37.3054834,True,True,True
25023225,EMEF SEVERINO AIRES CAVALCANTE,2514602,-7.1617376,-37.3098323,False,False,False
25023250,EMEF FRANCISCO CAVALCANTE DO BONFIM,2514602,-7.180215,-37.29939,False,False,False
25023276,EMEF SEVERINO MARTINS FERREIRA,2514602,-7.1617187,-37.3098532,False,False,True
25023306,EMEF MIQUELINA LUSTOSA CABRAL,2514602,-7.1617667,-37.3097971,False,False,True
25023314,EMEF DAMIAO PIRES DOS SANTOS,2514602,-7.1617295,-37.3098383,False,False,False
25023349,EMEF JOSE GOMES PEREIRA,2514602,-7.1617338,-37.3098377,False,False,True
25023373,EMEF JOAO RODRIGUES DA COSTA,2514602,-7.1617493,-37.3098297,False,False,False
25023390,EMEF LANDELINO ALVES DE SOUSA,2514602,-7.1617591,-37.3098116,False,False,False
25000616,CRECHE SAO JOSE,2514651,-6.2135389,-37.3515073,True,False,True
25001302,ECI OLIVIA SARAIVA MAIA,2514651,-6.2127438,-37.353135,False,False,False
25001370,ESC MUL MADRINHA SANTANA,2514651,-6.188305,-37.2866,True,False,False
25001396,ESC MUL MANOEL JANUARIO DE ARAUJO,2514651,-6.262572,-37.32346,True,False,False
25109820,E M E F M PLACIDO FRANCISCO SARAIVA LEAO,2514651,-6.213046,-37.3526254,True,True,True
25039504,EECIT OLAVO BILAC,2514701,-6.7754647,-36.7969132,False,False,False
25039520,EMEF MANOEL RODRIGUES PINTO,2514701,-6.7741918,-36.796993,True,True,True
25039695,EMEF ANTONIO MIGUEL LEITAO,2514701,-6.8575692,-36.8036518,False,False,True
25039717,EMEF JOAO SIMPLICIO BATISTA,2514701,-6.7907174,-36.8674765,False,False,False
25039733,EMEF MANOEL ARAUJO DOS SANTOS,2514701,-6.8103398,-36.7819423,False,False,False
25039768,EM DE EDUCACAO INFANTIL MONICA,2514701,-6.7729348,-36.7975995,False,False,False
25112775,EMEF RIACHO DA SERRA,2514701,-6.8271237,-36.8364809,False,False,False
25128710,CRECHE MUNICIPAL PROF SAMUEL BATISTA DE OLIVEIRA JUNIOR,2514701,-6.7740283,-36.7978955,False,True,True
25047450,ECI BARTOLOMEU MARACAJA,2514800,-7.392450597,-36.80719137,True,True,True
25047698,ESC MUNICIPAL JOSE VENTURA DE SOUSA,2514800,-7.44243,-36.99671,False,False,False
25048171,ESC MUNICIPAL MATIAS ALEXANDRE DE MORAIS,2514800,-7.488626065,-36.85125564,False,False,False
25048210,ESCOLA MUNICIPAL MANOEL DA SILVA ALMEIDA,2514800,-7.390548871,-36.80511033,True,True,True
25048260,ESC MUNICIPAL ANTONIO ALEXANDRE,2514800,-7.463896684,-36.84723359,False,False,False
25048309,ESC MUNICIPAL OLINTO CAMPOS,2514800,-7.445475,-36.93661,False,False,False
25102580,ESC MUNICIPAL ALVARO DIONIZIO,2514800,-7.43263,-36.954275,False,False,False
25105256,ESC MUL VIRGILIO G DE ANDRADE,2514800,-7.483973689,-36.83322005,False,False,False
25105264,ESC MUNICIPAL MANOEL CANDIDO PEREIRA,2514800,-7.408947023,-36.85132437,False,False,False
25120930,CENTRO EDUCACIONAL DE JOVENS E ADULTOS,2514800,-7.391103585,-36.80695393,True,True,False
25127896,EMEI EURIDICE DE ANDRADE FARIAS,2514800,-7.391483453,-36.80797258,True,True,True
25129970,INSTITUTO EDUCACIONAL MUNDO ENCANTADO,2514800,-7.38913743,-36.80667294,False,False,False
25131214,ESCOLA MUNICIPAL ANTONIO JOVENTINO DA COSTA,2514800,-7.387174359,-36.7713549,True,True,True
25039946,EMEIEF LUCIA DE FATIMA MORAIS DE LUCENA,2514909,-6.928484105,-37.10190757,True,True,True
25039954,CRECHE PRE-ESCOLAR DELANO WANDERLEIA,2514909,-6.9258478,-37.0947199,False,False,False
25039997,EEEF NAPOLEAO ABDON DA NOBREGA,2514909,-6.9307278,-37.0951571,True,True,True
25040014,ECIT SERAFICO NOBREGA,2514909,-6.925983239,-37.09400604,False,False,True
25040049,EMEIEF RODOLPIANO DA NOBREGA,2514909,-6.926893548,-37.10141048,False,False,False
25040057,EMEIEF SEVERINO ANTONIO RAMOS,2514909,-6.9718572,-37.1604175,False,False,False
25040120,EMEIEF ANTONIO BENTO DE MARIA,2514909,-6.93122,-37.08507,False,False,False
25040189,EMEIEF DE SERRA BRANCA,2514909,-6.9786822,-37.0642387,False,False,False
25040391,EMEIEF FRANCISCO PERGENTINO DE ARAUJO FILHO,2514909,-6.927148402,-37.09578923,True,True,True
25104578,EMEIEF CUPIM,2514909,-7.008701664,-37.11890293,False,False,False
25111779,EMEIEF ELIZEU EVANGELISTA DE MEDEIROS,2514909,-6.8866037,-37.0828177,False,False,False
25112783,EMEFM MARINA SOUTO GOUVEIA,2514909,-6.9322246,-37.0949728,True,True,True
25123831,CRECHE MUNICIPAL LUCIA DE FATIMA MORAIS DE LUCENA,2514909,-6.9270437,-37.1013582,False,False,False
25089552,ECI MARIA LINS,2515005,-7.248662822,-35.20897745,True,False,False
25089560,EEEFM SEVERINA DE HOLANDA CAVALCANTI,2515005,-7.1913212,-35.2201406,True,True,False
25089579,ESC MUL EMILIA BARBOSA MENDES,2515005,-7.2441756,-35.18111534,True,False,False
25089587,ESC MUL HENRIQUE JOAO DA SILVA,2515005,-7.26477268,-35.20326909,False,False,False
25089595,ESC MUL PREF BARTOLOMEU LINS,2515005,-7.29754063,-35.22384466,False,False,False
25089617,EM HENRIQUE VIEIRA DE ALBUQUERQUE,2515005,-7.24087342,-35.20078323,True,False,False
25089625,ESC MUL GOV FLAVIO RIBEIRO COUTINHO,2515005,-7.2711895,-35.1726053,True,True,False
25089633,ESC MUL BERENICE M RIBEIRO COUTINHO,2515005,-7.29489502,-35.18812581,False,False,False
25089650,ESC MUL JOAO LINS VIEIRA,2515005,-7.24099149,-35.23454243,True,False,False
25089668,ESC MUL PROFESSORA BEATRIZ LOPES,2515005,-7.21054469,-35.19111722,False,False,False
25089676,ESC MUL MANOEL INACIO,2515005,-7.2992693,-35.2040502,False,False,False
25113887,ESC MUL NOVO TAIPU,2515005,-7.26044682,-35.22131148,True,False,False
25115545,CIEM - HENRIQUE VIEIRA DE A MELO,2515005,-7.24864346,-35.210888,True,False,False
25127080,CENTRO DE EDUCACAO INFANTIL FRANCISCA MARINHO FALCAO,2515005,-7.2526996,-35.2120173,True,True,True
25062212,EMEIEF FRANCISCO BEZERRA DE MELO,2515104,-7.10301,-35.82404,False,False,False
25062220,ECI MONSENHOR JOSE BORGES,2515104,-7.104659965,-35.87024029,True,True,True
25062239,EEEF ELIDIO SOBREIRA,2515104,-7.102326315,-35.86590157,True,False,True
25062247,EMEIEF ANTONIO SEBASTIAO DE OLIVEIRA,2515104,-7.0942265,-35.8422177,True,False,False
25062255,EMEIEF JOSE DONATO DE ARAUJO,2515104,-7.0612452,-35.853227,False,False,True
25062263,EMEIEF MONSENHOR JOSE BORGES DE CARVALHO,2515104,-7.073543,-35.8417515,False,False,False
25062271,EMEIEF PEDRO DA COSTA BEZERRA,2515104,-7.1083081,-35.8689695,True,False,False
25062298,EMEIEF SAO TOME,2515104,-7.0710572,-35.8247697,False,False,True
25062344,EMEIEF JOCA TORRES,2515104,-7.0662213,-35.8762592,False,False,False
25062387,EMEIEF JOAO BATISTA MENDES,2515104,-7.0900488,-35.8419925,False,False,False
25062395,EMEIEF JOAO DOMINGOS BATISTA,2515104,-7.0775652,-35.8284707,False,False,False
25062417,EMEIEF JOAQUIM VENANCIO DE ARAUJO,2515104,-7.0837714,-35.830939,False,False,False
25062433,EMEIEF JOSE RODRIGUES COURA,2515104,-7.0760551,-35.8541067,False,False,True
25062441,EMEIEF MATIAS DONATO DE MARIA,2515104,-7.1164207,-35.8547917,True,False,False
25062476,EMEIEF PEDRO TAVARES,2515104,-7.1092386,-35.8350267,False,False,False
25062514,EMEIEF SANTO ANTONIO DE PADUA,2515104,-7.0864787,-35.8796481,False,False,False
25062530,EMEIEF DONA YAYA TAVARES,2515104,-7.1118545,-35.8206722,False,False,True
25062557,EMEF ANTONIO PEDRO DOS SANTOS,2515104,-7.1018192,-35.8654011,True,True,True
25119524,EMEF JUVINO SOBREIRA DE CARVALHO,2515104,-7.1056644,-35.8677364,False,False,False
25124730,ESCOLA VIRGEM DAS GRACAS,2515104,-7.107081162,-35.86920991,True,False,True
25048350,ECI MALAQUIAS BATISTA FEITOSA,2515203,-8.1546109,-37.0096914,True,True,False
25048686,EMEIF PEDRO PEDROSA AMADOR,2515203,-8.15389952,-37.00823584,True,True,True
25128906,CRECHE PROFESSORA QUITERIA LAURINETE CAMPOS,2515203,-8.1543551,-37.00879,True,True,True
25128914,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL II PROFESSOR MAURO SEVERIANO LEITE,2515203,-8.159251157,-37.00848296,True,True,True
25089722,CRECHE HELENA PESSOA DE MELO RIBEIRO COUTINHO,2515302,-7.0942584,-35.225593,False,False,False
25089773,EEEFM STELLA DA CUNHA SANTOS,2515302,-7.0921063,-35.230615,False,False,False
25089781,ECIT MONSENHOR ODILON ALVES PEDROSA,2515302,-7.09313218,-35.2289986,True,True,True
25089811,EEEFM FAZENDA BURACAO,2515302,-7.03472463,-35.21748801,False,False,False
25089820,EEEM GENTIL LINS,2515302,-7.09891698,-35.23210466,True,True,True
25090054,EMEF SAO VICENTE DE PAULA,2515302,-7.089334,-35.2246947,True,True,True
25090135,ECI CASSIANO RIBEIRO COUTINHO,2515302,-7.092199679,-35.22939258,True,True,False
25090232,INSTITUTO EDUCACIONAL PINGO DE GENTE,2515302,-7.100602,-35.2294,False,False,True
25090240,EMEF CASSIANO RIBEIRO COUTINHO,2515302,-7.0884387,-35.2423347,True,True,True
25090259,EMEIEF SEVERINO BASILIO RIBEIRO,2515302,-7.0875502,-35.223905,True,True,True
